"id","name_en","name_pt_BR","name_ja","aliases","source_games","role","element","range","area","power","accuracy","sp","recovery","effects","mastery","tags","teachable","availability"
"daburubakkuhando","Daburubakkuhando","Daburubakkuhando","ダブルバックハンド","ダブルバックハンド","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"daburubikutoriiinpakuto","Daburubikutoriiinpakuto","Daburubikutoriiinpakuto","ダブルビクトリーインパクト","ダブルビクトリーインパクト","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"dangansenpuu","Dangansenpuu","Dangansenpuu","だんがんせんぷう","だんがんせんぷう","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"chekkumeito","Chekkumeito","Chekkumeito","チェックメイト","チェックメイト","super_xros_wars","area_damage","electric","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""doom"",""chance"":25,""duration"":3}]","efficient","electric | projectile","true","ready"
"chouakushuufunsha","Chouakushuufunsha","Chouakushuufunsha","ちょうあくしゅうふんしゃ","ちょうあくしゅうふんしゃ","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":25,""duration"":3}]","efficient","neutral | projectile","true","ready"
"chinchikurin","Chinchikurin","Chinchikurin","チンチクリン","チンチクリン","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"tsuinsupia","Tsuinsupia","Tsuinsupia","ツインスピア","ツインスピア","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","false","requires_digixros"
"tsundoraburesu","Tsundoraburesu","Tsundoraburesu","ツンドラブレス","ツンドラブレス","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":25,""duration"":3}]","efficient","neutral | projectile","true","ready"
"tiaashuuto","Tiaashuuto","Tiaashuuto","ティアーシュート","ティアーシュート","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"disutooshonrain","Disutooshonrain","Disutooshonrain","ディストーションライン","ディストーションライン","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"dibain_fiito","Dibain Fiito","Dibain Fiito","ディバイン・フィート","ディバイン・フィート","super_xros_wars","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""atk_up"",""chance"":25,""duration"":3}]","reliable_effect","light | melee","true","ready"
"dimenshonshizaa","Dimenshonshizaa","Dimenshonshizaa","ディメンションシザー","ディメンションシザー","super_xros_wars","striker","electric","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","electric | melee","false","requires_digixros"
"dimenjondesutoroiyaa","Dimenjondesutoroiyaa","Dimenjondesutoroiyaa","ディメンジョンデストロイヤー","ディメンジョンデストロイヤー","super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","dark | projectile","false","requires_digixros"
"dimenjonhooru","Dimenjonhooru","Dimenjonhooru","ディメンジョンホール","ディメンジョンホール","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""atk_up"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"devainrei","Devainrei","Devainrei","デヴァインレイ","デヴァインレイ","super_xros_wars","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","light | melee","true","ready"
"devainrezorubu","Devainrezorubu","Devainrezorubu","デヴァインレゾルブ","デヴァインレゾルブ","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""data_mark"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"dejikaborikkusuteroido","Dejikaborikkusuteroido","Dejikaborikkusuteroido","デジカボリックステロイド","デジカボリックステロイド","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""confusion"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"dejitaraizu_obu_souru","Dejitaraizu Obu Souru","Dejitaraizu Obu Souru","デジタライズ・オブ・ソウル","デジタライズ・オブ・ソウル","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","efficient","neutral | projectile","false","requires_digixros"
"desu_za_kyanon","Desu Za Kyanon","Desu Za Kyanon","デス・ザ・キャノン","デス・ザ・キャノン","super_xros_wars","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","dark | melee","false","requires_digixros"
"desudesutoroiyaa","Desudesutoroiyaa","Desudesutoroiyaa","デスデストロイヤー","デスデストロイヤー","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"desutorakushonroaa","Desutorakushonroaa","Desutorakushonroaa","デストラクションロアー","デストラクションロアー","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":25,""duration"":3}]","efficient","neutral | projectile","true","ready"
"desuperaadoburasutaa","Desuperaadoburasutaa","Desuperaadoburasutaa","デスペラードブラスター","デスペラードブラスター","super_xros_wars","striker","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","fire | melee","false","requires_digixros"
"desumaachi","Desumaachi","Desumaachi","デスマーチ","デスマーチ","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","efficient","neutral | projectile","true","ready"
"deddosukuriimu","Deddosukuriimu","Deddosukuriimu","デッドスクリーム","デッドスクリーム","super_xros_wars","area_damage","electric","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","electric | projectile","true","ready"
"deddoriisheedo","Deddoriisheedo","Deddoriisheedo","デッドリーシェード","デッドリーシェード","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","efficient","neutral | projectile","true","ready"
"deddoriisutingu","Deddoriisutingu","Deddoriisutingu","デッドリースティング","デッドリースティング","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""poison"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"deddoriibomu","Deddoriibomu","Deddoriibomu","デッドリーボム","デッドリーボム","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""doom"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"teppou","Teppou","Teppou","テッポウ","テッポウ","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"debirubasshingu","Debirubasshingu","Debirubasshingu","デビルバッシング","デビルバッシング","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"demonikkugeiru","Demonikkugeiru","Demonikkugeiru","デモニックゲイル","デモニックゲイル","super_xros_wars","area_damage","wind","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","wind | projectile","true","ready"
"demonaamu","Demonaamu","Demonaamu","デモンアーム","デモンアーム","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"demonzudizasutaa","Demonzudizasutaa","Demonzudizasutaa","デモンズディザスター","デモンズディザスター","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"teraaisurezorubu","Teraaisurezorubu","Teraaisurezorubu","テラアイスレゾルブ","テラアイスレゾルブ","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""data_mark"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"teraapurankuton","Teraapurankuton","Teraapurankuton","テラープランクトン","テラープランクトン","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"terasandaarezorubu","Terasandaarezorubu","Terasandaarezorubu","テラサンダーレゾルブ","テラサンダーレゾルブ","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""data_mark"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"terashadourezorubu","Terashadourezorubu","Terashadourezorubu","テラシャドウレゾルブ","テラシャドウレゾルブ","super_xros_wars","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""data_mark"",""chance"":25,""duration"":3}]","reliable_effect","dark | melee","true","ready"
"teradevainrezorubu","Teradevainrezorubu","Teradevainrezorubu","テラデヴァインレゾルブ","テラデヴァインレゾルブ","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""data_mark"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"terabatorurezorubu","Terabatorurezorubu","Terabatorurezorubu","テラバトルレゾルブ","テラバトルレゾルブ","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""data_mark"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"terafaiarezorubu","Terafaiarezorubu","Terafaiarezorubu","テラファイアレゾルブ","テラファイアレゾルブ","super_xros_wars","striker","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""data_mark"",""chance"":25,""duration"":3}]","reliable_effect","fire | melee","true","ready"
"tenkainohikari","Tenkainohikari","Tenkainohikari","てんかいのひかり","てんかいのひかり","super_xros_wars","healing","light","{""shape"":""diamond"",""min"":0,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","30","100","10","38","[{""type"":""heal"",""percentMaxHp"":30}]","potent","light | healing","true","ready"
"denkinoiki","Denkinoiki","Denkinoiki","でんきのいき","でんきのいき","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"denkinokobushi","Denkinokobushi","Denkinokobushi","でんきのこぶし","でんきのこぶし","super_xros_wars","striker","electric","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","electric | melee","true","ready"
"denkousekka","Denkousekka","Denkousekka","でんこうせっか","でんこうせっか","super_xros_wars","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""speed_up"",""chance"":25,""duration"":3}]","reliable_effect","light | melee","true","ready"
"densen","Densen","Densen","でんせん","でんせん","super_xros_wars","striker","electric","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","electric | melee","true","ready"
"tuinkurubiimu","Tuinkurubiimu","Tuinkurubiimu","トゥインクルビーム","トゥインクルビーム","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"toukinoiki","Toukinoiki","Toukinoiki","とうきのいき","とうきのいき","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"toushinokobushi","Toushinokobushi","Toushinokobushi","とうしのこぶし","とうしのこぶし","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"tuto_anku_ra_ru","Tuto Anku Ra Ru","Tuto Anku Ra Ru","トゥト・アンク・ラィル","トゥト・アンク・ラィル","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"touhakken","Touhakken","Touhakken","とうはっけん","とうはっけん","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"toopiidoatakku","Toopiidoatakku","Toopiidoatakku","トーピードアタック","トーピードアタック","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"tosshin","Tosshin","Tosshin","とっしん","とっしん","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""data_mark"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"dotouyamikumonomai","Dotouyamikumonomai","Dotouyamikumonomai","どとうやみくものまい","どとうやみくものまい","super_xros_wars","striker","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","dark | melee","false","requires_digixros"
"tomahookushutainaa","Tomahookushutainaa","Tomahookushutainaa","トマホークシュタイナー","トマホークシュタイナー","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","false","requires_digixros"
"toraidentoaamu","Toraidentoaamu","Toraidentoaamu","トライデントアーム","トライデントアーム","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"toraidentoteeru","Toraidentoteeru","Toraidentoteeru","トライデントテール","トライデントテール","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"toraidentoriborubaa","Toraidentoriborubaa","Toraidentoriborubaa","トライデントリボルバー","トライデントリボルバー","super_xros_wars","striker","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","fire | melee","false","requires_digixros"
"toraihoonatakku","Toraihoonatakku","Toraihoonatakku","トライホーンアタック","トライホーンアタック","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""paralysis"",""chance"":25,""duration"":3}]","efficient","neutral | projectile","true","ready"
"doragonzuroa","Doragonzuroa","Doragonzuroa","ドラゴンズロア","ドラゴンズロア","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"toripuruweebu","Toripuruweebu","Toripuruweebu","トリプルウェーブ","トリプルウェーブ","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"dorirusheru","Dorirusheru","Dorirusheru","ドリルシェル","ドリルシェル","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"dorirusupin","Dorirusupin","Dorirusupin","ドリルスピン","ドリルスピン","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"dorirubasutaa","Dorirubasutaa","Dorirubasutaa","ドリルバスター","ドリルバスター","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"dorirubureedaa","Dorirubureedaa","Dorirubureedaa","ドリルブレーダー","ドリルブレーダー","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"dorudiin","Dorudiin","Dorudiin","ドルディーン","ドルディーン","super_xros_wars","area_damage","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","efficient","fire | projectile","true","ready"
"dorufinkikku","Dorufinkikku","Dorufinkikku","ドルフィンキック","ドルフィンキック","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"dorurukyanon","Dorurukyanon","Dorurukyanon","ドルルキャノン","ドルルキャノン","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","false","requires_digixros"
"dorurutoruneedo","Dorurutoruneedo","Dorurutoruneedo","ドルルトルネード","ドルルトルネード","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"towaisuaamu","Towaisuaamu","Towaisuaamu","トワイスアーム","トワイスアーム","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"dondokoondo","Dondokoondo","Dondokoondo","ドンドコおんど","ドンドコおんど","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""atk_up"",""chance"":25,""duration"":3}]","reliable_effect","neutral | melee","true","ready"
"naito_obu_faiaa","Naito Obu Faiaa","Naito Obu Faiaa","ナイト・オブ・ファイアー","ナイト・オブ・ファイアー","super_xros_wars","striker","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","fire | melee","true","ready"
"naito_obu_burizaado","Naito Obu Burizaado","Naito Obu Burizaado","ナイト・オブ・ブリザード","ナイト・オブ・ブリザード","super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""int_down"",""chance"":25,""duration"":3}]","efficient","dark | projectile","true","ready"
"naitohooku","Naitohooku","Naitohooku","ナイトホーク","ナイトホーク","super_xros_wars","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","light | melee","true","ready"
"naitomeashindoroomu","Naitomeashindoroomu","Naitomeashindoroomu","ナイトメアシンドローム","ナイトメアシンドローム","super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","dark | projectile","true","ready"
"naitoransaa","Naitoransaa","Naitoransaa","ナイトランサー","ナイトランサー","super_xros_wars","area_damage","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","neutral | projectile","true","ready"
"nairujuerii","Nairujuerii","Nairujuerii","ナイルジュエリー","ナイルジュエリー","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"nazaruneiru","Nazaruneiru","Nazaruneiru","ナザルネイル","ナザルネイル","super_xros_wars","striker","neutral","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","neutral | melee","true","ready"
"nakkurufaia","Nakkurufaia","Nakkurufaia","ナックルファイア","ナックルファイア","super_xros_wars","striker","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","31","100","12","34","[{""type"":""damage""},{""type"":""status"",""status"":""data_mark"",""chance"":25,""duration"":3}]","reliable_effect","fire | melee","true","ready"
"nattsuekusupuroojon","Nattsuekusupuroojon","Nattsuekusupuroojon","ナッツエクスプロージョン","ナッツエクスプロージョン","super_xros_wars","area_damage","fire","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","fire | projectile","true","ready"
"nattsushuuto","Nattsushuuto","Nattsushuuto","ナッツシュート","ナッツシュート","super_xros_wars","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","light | melee","true","ready"
"nanaironoawa","Nanaironoawa","Nanaironoawa","なないろのアワ","なないろのアワ","super_xros_wars","striker","water","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","46","100","8","34","[{""type"":""damage""}]","swift","water | melee","true","ready"
